season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7833530,15,Trevor Martin,,,Jr,C,-,,15002,16,4,42.0,3.0,45,,1.0,,1.0,14.0,,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7833532,42,Victor Jimenez,,,Jr,C,-,,15002,11,2,17.0,5.0,22,,1.0,,,1.0,1.0,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7833533,35,Jared Beam,,,Jr,1B,-,,15002,11,0,,,0,,,,,,,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7833536,10,Yadier Medina,,,Jr,OF,-,,15002,25,11,9.0,1.0,10,,1.0,,,,,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7833537,14,Luke Ray,,,So,INF,-,,15002,25,13,24.0,32.0,59,3.0,0.949,,,,,7.0,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982362,24,Ty Gordon,,,So,INF,6-0,L/R,15002,19,3,51.0,4.0,55,,1.0,,,,,4.0,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982368,31,John Gray,,,So,P,5-10,R/R,15002,15,15,1.0,8.0,9,,1.0,,,4.0,3.0,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982378,1,Shane Poe,,,Jr,INF,-,,15002,43,43,85.0,70.0,160,5.0,0.969,,,,,25.0,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982380,3,Cade McBride,,,So,INF,-,,15002,54,54,31.0,114.0,156,11.0,0.929,,,,,17.0,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982383,5,Brady Sers,,,Jr,OF,-,,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982384,7,Keaton Ranallo,,,So,OF,-,,15002,54,53,113.0,5.0,121,3.0,0.975,,,,,2.0,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982387,8,Erick Aguirre,,,Sr,C,-,,15002,3,0,2.0,,2,,1.0,,,,,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982396,28,Gerald Pintarich,,,Sr,P,-,,15002,6,3,,,0,,,,,3.0,1.0,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982398,30,Jack Rector,,,So,P,-,,15002,14,4,,1.0,3,2.0,0.333,,,8.0,1.0,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982406,13,Ethan Fritz,,,So,P,-,,15002,12,7,2.0,2.0,4,,1.0,,,8.0,1.0,,,1.0
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982410,20,Reece Bell,,,Fr,INF,-,,15002,4,0,1.0,,1,,1.0,,,,,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982413,21,Tex Cook,,,So,P,-,,15002,3,0,,,0,,,,,,,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982418,23,Brady Prince,,,So,INF,-,,15002,16,7,7.0,19.0,27,1.0,0.963,,,,,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982422,26,Emiliano Mata,,,So,P,-,,15002,15,14,3.0,11.0,14,,1.0,,,11.0,4.0,1.0,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982443,34,Jordan Muschalek,,,So,P,-,,15002,8,0,,1.0,1,,1.0,,,1.0,,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982449,40,Tyler Sardelli,,,Fr,INF,-,,15002,12,1,,1.0,1,,1.0,,,1.0,1.0,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982457,44,Hayden Barnard,,,Fr,INF,-,,15002,2,0,,,0,,,,,,,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982461,48,Aaron Hogue,,,So,OF,-,,15002,14,0,1.0,,1,,1.0,,,,,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982463,37,Justin Breen,,,So,INF,-,,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982464,39,Marcos Cabranes,,,Jr,UT,-,,15002,50,48,317.0,28.0,353,8.0,0.977,1.0,6.0,36.0,9.0,1.0,,1.0
2023,2022-23,MBA,947,Arkansas Tech,2,II,GAC,7982481,47,Kade Cartwright,,,Fr,P,-,,15002,13,0,,2.0,3,1.0,0.667,,,,1.0,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,7833538,0,Jason Villfane,,,Sr,UT,5-5,B/R,15002,26,3,14.0,,14,,1.0,,,,,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,7833541,29,Bryan Guzman,,,Sr,P,-,,15002,10,6,,3.0,5,2.0,0.6,,,11.0,1.0,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,7833542,5,Justice Ramirez,,,Sr,P,-,,15002,13,11,3.0,10.0,16,3.0,0.813,,,5.0,1.0,1.0,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,7833544,27,Luis Garcia,,,Sr,P,6-2,R/R,15002,16,11,36.0,2.0,43,5.0,0.884,,,,,2.0,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,7833545,9,Christian Cruz,,,Sr,INF,5-10,R/R,15002,18,10,4.0,11.0,17,2.0,0.882,,,,,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,7833547,28,Malachi Jones,,,So,OF,5-11,L/L,15002,19,10,5.0,,7,2.0,0.714,,,3.0,1.0,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,7833550,22,Manuel Gonzalez,,,So,P,5-10,L/L,15002,15,6,,10.0,15,5.0,0.667,,,7.0,2.0,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,7833552,18,Justin Rivera,,,So,INF,5-11,R/R,15002,41,41,32.0,82.0,122,8.0,0.934,,,,,10.0,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,7833553,99,Luis Ramirez,,,So,INF,6-0,R/R,15002,37,32,34.0,84.0,128,10.0,0.922,,,,,13.0,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,7833554,23,Luiggie Luna,,,So,C,6-2,R/R,15002,23,18,91.0,7.0,102,4.0,0.961,,19.0,29.0,4.0,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,7833555,12,Angel Murray,,,So,INF,5-11,L/R,15002,37,33,47.0,51.0,102,4.0,0.961,,,,,18.0,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,7833556,1,Kevin Sanchez,,,So,OF,5-10,L/R,15002,19,7,24.0,2.0,26,,1.0,,,,,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,7833557,7,Jonas Espinal,,,So,OF,6-1,L/R,15002,37,34,63.0,3.0,66,,1.0,,,,,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,8012327,32,Justin Sanchez,,,Sr,P,6-3,R/R,15002,43,41,59.0,6.0,68,3.0,0.956,,,2.0,,4.0,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,8012328,12,Suriel Sleiter,,,Jr,OF,-,,15002,43,40,91.0,10.0,110,9.0,0.918,,,4.0,3.0,2.0,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,8012333,2,Nick Johns,,,Fr,OF,-,,15002,31,16,38.0,3.0,41,,1.0,,,,,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,8012334,8,Marcus Kim,,,Fr,P,-,,15002,8,0,,1.0,1,,1.0,,,1.0,,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,8012345,3,Albert Bobadilla,,,Jr,P,6-2,R/R,15002,13,7,5.0,10.0,16,1.0,0.938,,,7.0,5.0,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,8012346,44,Tyree Bradley,,,Sr,INF,6-2,R/R,15002,42,42,260.0,16.0,278,2.0,0.993,,,,,25.0,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,8012347,24,Jason Frais-Rosario,,,Fr,P,-,,15002,3,1,,,0,,,,,,,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,8012348,15,Elvis Lopez,,,Sr,C,5-11,R/R,15002,45,45,170.0,24.0,197,3.0,0.985,,9.0,27.0,12.0,1.0,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,8012363,29,Jaydon Cabezuedo,,,Fr,P,6-2,R/R,15002,8,1,1.0,1.0,3,1.0,0.667,,,5.0,1.0,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,8012388,19,Samir Lopez,,,Fr,P,5-8,R/R,15002,13,5,3.0,8.0,12,1.0,0.917,,,4.0,2.0,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,8012389,10,Andres Varas,,,So,P,6-2,L/L,15002,10,0,,,0,,,,,,3.0,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,8012402,42,Edwin Melendez,,,Sr,P,-,,15002,10,7,2.0,10.0,14,2.0,0.857,,,7.0,2.0,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,8016704,25,Franny Medina,,,Fr,OF,6-3,R/R,15002,12,8,5.0,,5,,1.0,,,,,,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,8019457,20,Tristan Bran,,,Sr,ss,-,,15002,23,18,24.0,38.0,69,7.0,0.899,,,,,11.0,,
2023,2022-23,MBA,984,Bloomfield,2,II,CACC,8022537,4,Elian Guzman,,,Jr,INF,-,,15002,28,26,68.0,50.0,123,5.0,0.959,,,,,15.0,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7833560,44,Brayden Merrick,,,So,INF,6-4,R/R,15002,11,7,40.0,2.0,42,,1.0,,,,,3.0,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7833561,5,Erik Romero,,,So,INF,6-0,R/R,15002,29,7,15.0,21.0,41,5.0,0.878,,,,,3.0,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7833563,22,Garret Hladilek,,,Jr,INF,6-1,R/R,15002,51,51,52.0,78.0,146,16.0,0.89,,,,,7.0,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7833565,27,Jacob Matheney,,,Jr,P,6-0,L/L,15002,12,1,,6.0,6,,1.0,,,3.0,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7833569,32,Brantley Durham,,,Sr,INF,6-0,R/R,15002,46,38,148.0,10.0,160,2.0,0.988,,,,,7.0,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7833574,35,Ty Sizemore,,,Jr,DH,6-2,R/R,15002,30,18,43.0,1.0,47,3.0,0.936,,,,,2.0,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7833577,15,Zach Powell,,,Jr,P,5-10,R/R,15002,17,14,2.0,8.0,13,3.0,0.769,,,22.0,3.0,,,1.0
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7833579,20,Jordan Livingston,,,Jr,P,6-1,R/R,15002,7,6,1.0,5.0,7,1.0,0.857,,,8.0,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7833582,11,Jordan Varela-Payne,,,Sr,OF,6-3,R/R,15002,51,51,104.0,2.0,111,5.0,0.955,,,,,2.0,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7833585,40,Cole Cote,,,Jr,OF,6-3,R/R,15002,50,49,189.0,14.0,208,5.0,0.976,,6.0,32.0,10.0,2.0,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7833589,8,Zane Eggleston,,,Jr,P,6-1,L/L,15002,9,1,,1.0,1,,1.0,,,2.0,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994451,2,Eric Green,,,So,OF,6-0,R/R,15002,38,22,56.0,1.0,59,2.0,0.966,,,,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994454,14,Jacob Emerson,,,Sr,P,6-0,R/R,15002,11,1,1.0,1.0,2,,1.0,,,2.0,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994469,3,Cam Lowke,,,So,INF,5-8,R/L,15002,42,31,39.0,47.0,92,6.0,0.935,,,,,4.0,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994471,4,Curtis Ball,,,Fr,C,5-11,R/R,15002,37,36,240.0,22.0,268,6.0,0.978,,15.0,46.0,8.0,1.0,,2.333
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994475,7,Kerry Collins,,,Fr,OF,6-4,R/R,15002,24,8,24.0,5.0,32,3.0,0.906,,,3.0,2.0,1.0,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994476,9,Korbin Bostic,,,Fr,OF,5-11,L/L,15002,26,10,18.0,1.0,19,,1.0,,,,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994478,10,Sebastian Ortega,,,So,OF,5-9,R/R,15002,23,11,22.0,,24,2.0,0.917,,,2.0,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994481,12,Sam Walker,,,So,INF,5-10,R/R,15002,31,26,36.0,8.0,46,2.0,0.957,,,,,3.0,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994502,13,Conner Elliott,,,Fr,P,6-0,R/R,15002,15,1,3.0,3.0,6,,1.0,,,3.0,1.0,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994509,16,Blake Perry,,,Sr,P,6-1,R/R,15002,9,1,1.0,3.0,6,2.0,0.667,,,2.0,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994518,17,Jason Fernandez,,,So,INF,6-1,R/R,15002,10,0,,1.0,1,,1.0,,,1.0,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994519,18,Braden Major,,,Fr,P,5-10,R/R,15002,16,7,2.0,7.0,9,,1.0,,,4.0,3.0,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994521,21,Andres Santanna,,,Fr,C,5-9,R/R,15002,5,0,11.0,,13,2.0,0.846,1.0,1.0,7.0,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994525,24,Will Austin,,,Jr,P,5-9,R/R,15002,4,0,1.0,1.0,2,,1.0,,,,,1.0,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994526,25,Riley Bost,,,Sr,P,6-5,R/R,15002,13,10,2.0,4.0,6,,1.0,,,14.0,5.0,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994530,29,Tahir Emulems,,,Jr,INF,6-0,R/R,15002,1,1,,1.0,1,,1.0,,,,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994532,33,Daniel Hale,,,Fr,P,6-2,,15002,7,1,,1.0,1,,1.0,,,5.0,1.0,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994533,34,Jordan Batten,,,Jr,INF,5-10,R/R,15002,11,1,13.0,2.0,15,,1.0,,,,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994534,36,Drake Mullins,,,So,C,6-2,R/R,15002,12,2,14.0,,14,,1.0,,1.0,2.0,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994537,26,JonAlan Richardson,,,Fr,INF,5-9,,15002,6,1,4.0,,4,,1.0,,,,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994558,39,Chris Lubchuk,,,So,INF,5-11,R/R,15002,19,7,5.0,11.0,17,1.0,0.941,,,,,1.0,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994560,42,Tyson Mickie,,,So,OF,6-0,R/R,15002,21,8,17.0,1.0,22,4.0,0.818,,,,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994563,46,Dillon Sullivan,,,Jr,INF,5-10,,15002,35,28,20.0,3.0,23,,1.0,,,,,2.0,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994564,47,Jackson Harless,,,Jr,P,6-0,L/L,15002,6,0,,2.0,2,,1.0,,,6.0,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994566,48,Colton Roberts,,,So,P,5-11,R/R,15002,5,0,2.0,,4,2.0,0.5,,,,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994568,49,Andrew Scarberry,,,So,INF,6-0,,15002,5,0,,,1,1.0,0.0,,,,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994570,50,Robert Eschenburg,,,Fr,P,6-2,,15002,4,0,,1.0,1,,1.0,,,,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994572,51,Austin Deel,,,Fr,C,6-1,,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7994576,19,Aiden Hedgepeth,,,So,P,6-3,R/R,15002,16,4,4.0,8.0,13,1.0,0.923,,,13.0,4.0,,,1.5
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,7999174,29,Tahir Meulens,,,Jr,ss,-,,15002,48,48,50.0,100.0,163,13.0,0.92,,,,,12.0,,
2023,2022-23,MBA,985,Bluefield St.,2,II,DII Independent,8529326,28,Josh Plisko,,,Jr,P,6-0,R/R,15002,10,2,1.0,,1,,1.0,,,2.0,1.0,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833593,22,Matthew Hanzich,,,Sr,P,6-2,R/R,15002,9,1,1.0,2.0,3,,1.0,,,3.0,,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833594,21,Anthony Rossomando,,,So,OF,6-0,R/R,15002,16,3,13.0,1.0,14,,1.0,,,,,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833595,44,Andres Rodriguez,,,Jr,P,6-3,L/L,15002,3,0,,,0,,,,,,,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833596,1,Nikko Matos,,,Jr,P,5-9,R/R,15002,9,0,1.0,3.0,4,,1.0,,,6.0,3.0,1.0,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833598,20,Connor Woods,,,Sr,P,6-2,R/R,15002,10,1,1.0,2.0,3,,1.0,,,3.0,2.0,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833599,19,Trent Williams,,,Jr,P,6-3,R/R,15002,10,2,1.0,6.0,7,,1.0,,,9.0,4.0,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833600,27,Noah Putney,,,Jr,OF,5-10,R/R,15002,40,40,57.0,5.0,63,1.0,0.984,,,,,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833601,12,Elias Negron,,,Sr,INF,6-3,R/R,15002,13,3,5.0,6.0,14,3.0,0.786,,,5.0,1.0,1.0,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833602,10,Michael Lazzaro,,,Sr,INF,6-0,R/R,15002,12,8,5.0,15.0,21,1.0,0.952,,,,,1.0,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833604,26,Brian Mackey,,,Jr,P,6-4,R/R,15002,4,0,,,0,,,,,2.0,,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833605,13,Michael Deusch,,,Sr,P,5-11,L/L,15002,8,0,,,0,,,,,2.0,,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833606,8,Zach Saunders,,,Jr,OF,6-0,L/L,15002,37,37,269.0,17.0,293,7.0,0.976,,,,,34.0,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833608,23,Chris Coleman,,,Sr,P,5-9,R/R,15002,8,8,2.0,3.0,5,,1.0,,,6.0,1.0,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833609,24,Liam Lombardi,,,So,UT,5-10,L/L,15002,33,29,30.0,,31,1.0,0.968,,,,,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833610,6,Brandon Scalisi,,,So,P,5-10,R/R,15002,11,10,3.0,9.0,12,,1.0,,,8.0,4.0,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833611,35,Joseph Witt,,,So,INF,5-6,R/R,15002,4,0,,1.0,1,,1.0,,,,,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833612,33,Ryan Opak,,,So,OF,5-11,R/R,15002,21,14,27.0,1.0,29,1.0,0.966,,,,,1.0,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833613,34,Santo Anzalone,,,So,INF,6-1,R/R,15002,24,17,20.0,1.0,21,,1.0,,,,,2.0,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,7833615,36,Liam James,,,So,INF,6-3,R/R,15002,11,3,18.0,1.0,19,,1.0,,,,,4.0,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,8009809,32,Kyle Richards,,,Sr,C,6-1,R/R,15002,30,30,130.0,15.0,146,1.0,0.993,,4.0,23.0,11.0,3.0,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,8009829,3,Jerry Gamone,,,Sr,P,6-0,R/R,15002,15,1,4.0,9.0,13,,1.0,,,3.0,5.0,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,8009835,4,Stephen Young Jr.,,,Fr,INF,5-9,R/R,15002,28,21,39.0,28.0,74,7.0,0.905,,,,,11.0,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,8009846,11,Nick Napolitano,,,Fr,P,6-2,R/R,15002,6,5,3.0,4.0,7,,1.0,,,9.0,2.0,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,8009849,18,Akkash Santiago,,,Fr,C,5-10,R/R,15002,9,1,5.0,2.0,10,3.0,0.7,,,13.0,2.0,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,8009857,5,Joshua Lopez,,,Fr,OF,5-10,R/R,15002,31,30,50.0,6.0,62,6.0,0.903,,,,,2.0,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,8009859,7,Waldy Arias,,,Sr,INF,5-9,R/R,15002,35,35,40.0,77.0,128,11.0,0.914,,,,,19.0,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,8009861,15,John Rigas,,,Fr,P,6-0,R/R,15002,14,11,4.0,7.0,15,4.0,0.733,,,7.0,2.0,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,8009863,16,Michael Cruz,,,Fr,INF,5-9,R/R,15002,35,32,37.0,78.0,124,9.0,0.927,,,,,17.0,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,8009864,17,Christian Petino Jr.,,,Fr,OF,5-9,R/R,15002,6,6,20.0,,20,,1.0,,,,,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,8009866,25,Christopher Bayo,,,Fr,C,5-10,R/R,15002,32,30,104.0,18.0,128,6.0,0.953,,9.0,28.0,10.0,1.0,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,8009869,28,Danny Keane,,,Fr,P,6-0,L/L,15002,7,1,,1.0,2,1.0,0.5,,,1.0,,,,
2023,2022-23,MBA,995,Caldwell,2,II,CACC,8009871,30,Malik Little,,,Fr,INF,6-0,L/R,15002,34,31,57.0,78.0,150,15.0,0.9,,,,,20.0,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7833617,28,Carter Bourg,,,Sr,P,-,,15002,15,1,1.0,5.0,6,,1.0,,,17.0,1.0,,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7833621,9,Marcos Feria,,,Sr,P,-,,15002,10,8,1.0,3.0,4,,1.0,,,11.0,1.0,,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7833622,32,Jayce Clem,,,Sr,INF,-,,15002,46,45,123.0,30.0,160,7.0,0.956,,,2.0,1.0,3.0,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7833623,29,Nolan Archuleta,,,Jr,P,-,,15002,3,0,1.0,,1,,1.0,,,,1.0,,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7833626,27,Colby Flood,,,So,UT,5-11,R/R,15002,26,18,19.0,34.0,56,3.0,0.946,,,,,1.0,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7833630,24,Ryan Allen,,,Sr,1B,-,,15002,19,15,86.0,5.0,91,,1.0,,,,,3.0,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7833631,25,Dominic Arellano,,,So,C,-,,15002,2,2,9.0,,11,2.0,0.818,1.0,2.0,5.0,,,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7833632,18,Matthew Scott,,,So,P,-,,15002,12,2,,4.0,4,,1.0,,,6.0,1.0,,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7833633,4,Holden Tate,,,Sr,UT,-,,15002,31,25,28.0,4.0,36,4.0,0.889,,,,,,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7833634,11,Zac DeLong,,,So,INF,-,,15002,19,10,1.0,,1,,1.0,,,,,,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7833636,19,Clayton McClenan,,,Jr,P,-,,15002,15,8,1.0,7.0,8,,1.0,,,8.0,4.0,,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7833637,13,Ben Williams,,,So,P,5-11,L/L,15002,8,0,,,0,,,,,,,,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7999075,5,Trent Mallonee,,,So,cf,-,,15002,50,49,106.0,6.0,118,6.0,0.949,,,,,,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7999119,7,Lance Barnett,,,Jr,1b,-,,15002,28,27,128.0,10.0,141,3.0,0.979,,,,,7.0,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7999120,2,Kody Bigford,,,Jr,ss,-,,15002,39,38,46.0,82.0,141,13.0,0.908,,,,,12.0,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7999121,0,Will Bradley,,,,c,5-10,R/R,15002,25,21,96.0,12.0,113,5.0,0.956,1.0,11.0,31.0,4.0,2.0,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7999122,33,Drew Durst,,,Fr,dh,-,,15002,31,31,44.0,1.0,45,,1.0,,,4.0,,5.0,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7999123,26,Evan Nichols,,,Sr,P,-,,15002,19,2,1.0,1.0,3,1.0,0.667,,,7.0,,,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7999124,3,Beau Williams,,,Sr,INF,-,,15002,50,50,77.0,119.0,202,6.0,0.97,,,,,17.0,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7999125,10,Hunter Smith,,,Fr,rf,-,,15002,39,36,39.0,2.0,43,2.0,0.953,,,,,,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7999284,31,Nate Creason,,,Fr,p,-,,15002,9,4,,5.0,5,,1.0,,,5.0,1.0,,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7999285,0,K. Hershberg,,,,lf,6-0,L/L,15002,36,32,59.0,4.0,64,1.0,0.984,,,,,2.0,,
2023,2022-23,MBA,996,Cameron,2,II,Lone Star,7999300,14,Weston Max,,,Sr,P,-,,15002,14,1,2.0,1.0,3,,1.0,,,8.0,,1.0,,
