sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6349283,596944,20,2,4,2,1,8,0,2,1,2,0,0,6,0,0,0,0,0,3,7.001,6,9,6,11,4,36,2,1,0,1,3,0,0,0,0,0,0,1,0,0,21,7,28,0,0,2,1,0,3,0,1.0
MBA,6349288,599994,26,3,12,0,0,12,0,2,1,2,1,0,4,1,1,0,2,0,1,7.0,6,2,2,3,1,29,1,0,1,1,1,1,0,2,1,1,1,1,0,0,21,10,32,1,0,0,0,0,4,0,
MBA,6349288,8074502,23,2,6,1,0,10,1,2,3,1,1,1,1,2,0,0,0,0,1,6.0,12,3,2,1,4,30,0,0,0,0,2,2,0,1,1,0,1,1,0,0,18,9,28,1,0,0,2,1,2,0,1.0
MBA,6349290,597008,39,12,12,3,0,18,1,11,3,2,0,1,5,0,0,0,0,0,2,9.0,10,5,5,4,6,41,1,1,0,0,1,0,0,0,0,0,1,1,0,0,27,8,37,2,0,0,1,1,0,0,0.0
MBA,6349290,597075,36,5,10,1,1,13,0,4,4,0,1,0,6,0,1,0,1,0,1,9.0,12,12,12,3,5,45,3,0,0,1,2,2,0,0,0,1,0,2,0,0,27,8,36,1,0,0,0,0,0,0,
MBA,6349293,596937,20,3,7,0,0,7,0,3,0,2,0,0,5,0,0,0,0,0,2,4.001,4,8,7,7,6,25,2,0,0,1,1,1,0,0,0,0,1,1,0,0,16,2,20,2,0,0,4,0,0,0,1.0
MBA,6349293,596974,25,10,6,3,0,12,1,8,7,1,1,0,8,0,0,0,4,0,1,7.0,10,5,5,1,7,34,0,0,1,1,0,2,0,0,0,0,0,4,0,0,21,8,29,0,0,0,0,0,0,0,
MBA,6349294,596826,23,4,7,0,0,13,2,4,4,1,0,1,4,0,1,0,1,0,0,7.0,7,3,2,2,4,28,0,0,0,0,0,0,0,0,0,2,1,1,0,0,20,12,32,0,0,1,1,0,3,0,1.0
MBA,6349294,596876,23,3,7,0,0,7,0,2,2,0,1,2,4,1,0,0,1,0,1,6.0,7,4,4,4,4,29,0,0,0,2,1,1,0,3,0,1,0,0,0,0,18,7,25,0,0,0,1,1,0,0,0.0
MBA,6349295,596743,25,12,10,2,1,14,0,9,3,6,2,1,5,1,1,0,2,0,2,7.0,1,0,0,1,16,23,1,0,0,0,0,0,0,0,0,0,0,3,0,0,21,0,21,0,0,0,0,0,0,0,
MBA,6349295,596918,10,0,1,1,0,2,0,0,0,0,0,0,6,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,14,1,0,0,2,1,0,0,1.0
MBA,6349296,596842,27,8,9,0,0,12,1,6,2,0,0,0,5,0,1,0,2,0,0,7.0,6,4,3,4,5,30,1,0,0,0,0,0,0,0,0,0,1,2,0,0,20,8,28,0,0,0,1,0,3,0,1.0
MBA,6349296,596870,25,4,6,1,0,7,0,4,4,0,1,0,5,1,0,0,1,0,2,6.0,9,8,6,2,5,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18,4,23,1,0,0,2,1,0,0,1.0
MBA,6349297,596919,38,16,16,5,0,24,1,15,3,4,0,0,3,0,0,0,4,0,0,7.0,4,0,0,2,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,26,0,0,1,0,0,0,0,
MBA,6349297,596962,23,0,4,0,0,4,0,0,2,0,0,0,6,0,0,0,0,0,0,7.001,16,16,14,3,3,45,5,0,0,1,2,4,0,8,6,0,0,0,0,0,21,5,27,1,0,0,4,0,0,0,1.0
MBA,6349298,596771,21,5,6,1,1,9,0,4,3,2,0,3,2,0,0,0,0,1,1,6.999,6,3,2,5,7,32,1,0,0,0,0,1,0,2,1,0,0,2,0,0,21,8,30,1,0,0,2,0,6,0,1.0
MBA,6349298,596951,24,3,6,1,0,7,0,1,5,1,0,0,6,2,0,0,2,0,1,6.0,6,5,5,3,2,29,1,1,0,0,1,2,1,0,0,3,0,1,0,0,18,3,21,0,0,1,0,0,0,0,
MBA,6349300,596810,29,5,11,2,0,13,0,5,4,2,1,1,5,1,0,0,0,0,0,6.999,14,10,10,3,4,37,3,0,0,1,0,1,0,0,0,1,1,0,0,0,20,10,31,1,0,1,2,1,6,0,1.0
MBA,6349300,596811,31,10,14,3,0,20,1,10,3,1,1,1,4,2,1,0,2,0,0,7.0,11,5,5,4,5,37,2,0,0,0,0,2,0,0,0,1,1,0,0,0,21,7,28,0,0,0,0,0,3,0,
MBA,6349301,596747,33,1,9,2,0,11,0,1,7,0,0,0,8,1,2,0,0,0,3,8.001000000000001,9,7,7,7,7,41,3,0,1,1,3,1,0,3,2,1,0,3,0,0,24,4,29,1,0,0,2,0,0,0,1.0
MBA,6349301,596871,31,7,9,3,0,15,1,7,7,1,0,1,6,0,0,0,2,0,3,8.998999999999999,9,1,1,7,8,40,2,0,0,0,3,0,0,2,0,0,0,3,0,0,25,9,34,0,0,0,0,2,3,0,0.0
MBA,6349302,597143,26,5,6,1,0,7,0,5,8,0,0,1,12,0,0,0,0,0,2,6.0,20,15,15,2,2,41,4,0,2,2,1,1,0,0,0,0,1,1,0,0,18,6,24,0,0,2,0,0,0,0,
MBA,6349302,597176,37,15,20,4,0,30,2,13,2,1,1,0,2,0,0,0,0,0,1,6.998,6,5,5,8,12,35,1,0,0,0,0,0,0,0,0,1,0,2,0,0,21,6,27,0,0,0,0,0,0,0,
MBA,6349304,596867,31,11,15,2,0,23,2,11,4,2,0,0,5,1,2,0,1,0,2,7.0,8,6,6,4,7,32,1,0,0,1,1,0,0,4,0,0,0,1,0,0,21,4,26,1,0,1,1,0,2,0,1.0
MBA,6349304,596927,28,6,8,1,0,12,1,5,4,0,0,0,7,1,0,0,1,0,1,2.665,5,4,4,2,3,14,2,0,0,0,0,0,0,4,0,0,0,1,0,0,18,4,22,0,0,0,1,2,2,0,0.0
MBA,6349305,596769,27,4,8,0,0,11,1,4,3,0,1,1,4,0,0,0,1,0,1,6.998,18,21,13,8,2,52,3,1,0,3,0,3,0,0,0,0,1,0,0,0,21,8,33,4,0,1,0,0,3,0,
MBA,6349305,596832,40,21,18,3,1,32,3,20,8,3,1,0,2,1,0,0,0,0,0,7.0,8,4,3,3,4,32,0,0,0,1,0,0,0,0,0,1,1,1,0,0,21,12,35,2,0,1,1,0,0,0,1.0
MBA,6349306,596732,32,5,9,1,0,10,0,4,5,2,0,0,1,0,2,0,0,0,0,9.0,4,2,1,2,10,35,2,0,0,0,1,1,0,0,0,0,0,5,0,0,27,5,33,1,0,0,1,0,0,0,1.0
MBA,6349306,596738,32,2,4,2,0,6,0,2,2,1,0,0,10,0,0,0,1,0,5,9.0,9,5,4,5,3,44,1,0,0,0,1,3,0,3,2,0,0,1,0,0,25,10,39,4,0,0,0,2,0,0,0.0
MBA,6349307,596727,32,11,11,3,0,17,1,8,9,3,0,0,8,2,2,0,2,0,1,9.0,8,4,4,5,7,38,1,0,0,2,0,0,0,1,0,0,0,1,0,0,27,11,39,1,0,0,0,0,7,0,
MBA,6349307,596884,33,4,8,1,0,15,2,4,5,0,0,0,7,3,0,0,0,0,1,8.0,11,11,10,9,8,44,3,0,0,1,4,3,0,5,3,0,0,1,0,0,23,8,34,3,0,2,2,2,6,0,0.0
MBA,6349309,596836,32,6,10,3,0,16,1,6,2,1,0,0,7,1,0,0,0,0,1,6.0,6,7,7,5,4,32,1,1,0,1,1,3,0,3,3,0,0,2,0,0,18,3,23,2,0,0,4,1,0,0,1.0
MBA,6349309,596880,24,7,6,1,1,12,1,6,5,3,0,0,4,0,1,0,4,0,2,6.999,10,6,4,2,7,35,3,0,0,1,1,1,0,4,1,0,0,1,0,0,21,6,28,1,0,2,0,0,3,0,
MBA,6349310,597220,40,6,13,1,1,16,0,5,1,1,1,0,5,1,0,0,2,0,1,9.0,11,5,5,3,7,40,1,1,0,0,0,1,0,1,0,1,0,2,0,0,26,7,34,1,0,2,0,1,6,0,0.0
MBA,6349310,597352,35,5,11,1,1,14,0,5,3,1,0,1,7,2,1,0,0,0,2,8.667,13,6,3,1,5,43,1,1,0,0,1,1,0,0,0,0,1,1,0,0,25,10,38,3,0,0,2,0,1,0,1.0
MBA,6349311,596851,21,7,4,2,0,6,0,3,9,1,0,1,12,0,0,0,2,0,5,7.0,8,4,4,2,11,32,4,0,0,0,0,2,0,0,0,0,0,7,0,0,20,4,24,0,0,0,2,1,0,0,1.0
MBA,6349311,596913,28,4,8,4,0,12,0,4,2,2,0,0,11,0,1,0,2,0,7,6.0,4,7,5,9,12,32,2,0,0,0,4,1,0,2,2,1,0,5,0,0,18,6,25,1,0,0,2,0,0,0,1.0
MBA,6349312,596739,19,4,2,0,0,2,0,4,6,3,1,1,5,0,0,0,4,0,2,7.0,7,2,2,1,13,29,0,0,0,1,0,0,0,0,0,0,0,3,0,0,21,5,26,0,0,0,1,0,0,0,1.0
MBA,6349312,596945,23,2,7,0,0,10,1,2,1,0,0,0,9,0,0,0,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,23,2,0,0,0,0,0,0,
MBA,6349313,597103,27,7,7,2,0,12,1,5,5,3,0,0,6,1,0,1,1,0,1,5.999,14,20,18,11,4,45,3,0,1,2,3,2,0,5,2,0,3,0,0,0,18,7,27,2,0,1,2,0,2,0,1.0
MBA,6349313,597173,29,20,14,3,0,23,2,17,11,2,3,0,4,1,0,0,2,0,0,7.001,7,7,5,5,6,35,2,0,0,1,0,3,0,6,3,0,0,1,0,0,19,6,27,2,0,0,1,0,3,0,1.0
MBA,6349315,8074556,23,7,5,4,0,9,0,5,8,3,1,0,5,0,0,1,0,0,1,7.0,5,6,5,11,8,37,1,0,0,0,1,1,1,0,0,1,0,2,0,2,20,6,29,3,0,0,3,0,0,0,1.0
MBA,6349317,597096,35,8,10,0,0,13,1,8,2,1,1,0,9,1,0,0,1,0,2,8.999,16,13,8,8,12,51,5,1,1,0,4,2,0,0,0,0,0,2,0,0,27,9,39,3,0,3,10,2,0,0,1.0
MBA,6349317,597124,41,13,16,5,1,23,0,8,8,2,0,0,12,0,2,0,10,0,2,9.0,10,8,8,2,9,39,0,0,0,1,2,1,0,0,0,0,1,2,0,0,27,5,32,0,0,0,1,0,2,0,1.0
MBA,6349318,596790,26,5,8,4,0,12,0,4,3,4,0,0,6,2,1,0,3,0,5,7.0,17,14,11,7,8,46,3,0,0,1,1,3,0,0,0,0,0,3,0,1,21,8,30,1,0,1,2,0,0,0,1.0
MBA,6349318,596802,36,14,17,3,0,23,1,13,7,3,0,0,8,0,1,1,2,0,3,7.0,8,5,4,3,7,34,4,0,0,0,4,4,0,0,0,0,0,5,0,0,21,8,30,1,0,0,3,1,5,0,1.0
MBA,6349320,596765,24,6,6,1,0,7,0,5,4,1,1,1,4,0,0,0,0,0,0,7.0,3,1,1,2,7,27,1,0,0,0,1,1,0,0,0,0,0,2,0,0,19,7,26,0,0,0,0,0,0,0,
MBA,6349320,596828,24,1,3,1,0,4,0,1,2,1,0,0,7,0,0,0,0,0,2,6.0,7,6,3,4,4,33,1,0,0,0,1,1,0,0,0,1,1,0,0,0,18,3,24,3,0,1,0,0,0,0,
MBA,6349322,596829,26,2,7,1,0,8,0,2,1,1,0,0,7,0,0,2,0,0,4,5.999,8,6,6,5,6,30,1,0,0,1,0,0,0,5,2,0,1,0,0,0,18,4,22,0,0,0,0,0,1,0,
MBA,6349322,596835,24,6,8,1,0,12,1,6,5,0,1,0,6,1,0,0,0,0,0,7.001,7,2,2,1,7,28,1,0,0,0,1,1,0,4,1,0,0,4,0,0,21,8,29,0,0,1,0,0,0,0,
MBA,6349324,596841,24,4,7,1,0,8,0,3,3,0,0,1,5,0,1,0,2,0,1,7.001,5,3,2,4,8,31,0,1,1,0,1,0,0,1,1,0,0,1,0,0,21,5,28,2,0,0,2,0,0,0,1.0
MBA,6349324,596907,27,3,5,0,1,7,0,1,4,0,0,0,8,0,0,0,2,0,1,6.0,7,4,3,3,5,28,1,0,2,0,2,0,0,1,0,1,0,1,0,0,18,7,26,1,0,1,2,1,0,0,1.0
MBA,6349325,596726,34,5,9,0,2,16,1,5,2,0,0,1,8,2,0,0,1,1,2,9.0,12,4,4,3,9,40,1,0,0,1,1,0,0,0,0,0,0,1,0,0,26,10,36,0,0,0,3,2,0,0,1.0
MBA,6349325,596878,37,4,12,1,0,16,1,4,3,0,0,0,9,0,2,0,3,0,1,8.668,9,5,3,2,8,37,0,2,0,1,0,0,1,0,0,1,0,2,0,0,22,9,32,1,0,0,1,0,6,0,1.0
MBA,6349326,596797,29,7,9,2,0,20,3,7,4,0,0,0,7,0,0,2,0,0,4,6.999,12,13,10,4,12,44,4,0,0,2,1,3,0,0,0,0,0,2,0,0,21,2,29,6,0,0,1,0,1,0,1.0
MBA,6349326,596900,37,13,12,4,0,22,2,13,4,3,0,0,12,1,0,0,1,0,2,5.0,7,5,5,3,5,25,2,0,0,2,0,0,0,0,0,0,0,4,0,0,18,5,23,0,0,0,0,0,0,0,
MBA,6349327,596812,28,4,5,3,0,11,1,3,6,1,1,1,6,1,0,1,0,0,1,9.0,7,2,1,0,5,35,1,1,0,0,0,0,0,0,0,3,0,1,0,1,27,6,36,3,0,0,2,0,2,0,1.0
MBA,6349327,596932,34,3,9,2,1,13,0,3,0,0,0,3,5,1,0,1,2,0,1,9.0,5,4,4,6,6,37,3,0,0,1,2,1,0,0,0,1,1,1,0,1,26,9,35,0,0,0,0,0,1,0,
MBA,6349329,596774,29,3,7,1,0,11,1,2,1,0,0,0,4,1,1,0,0,0,1,7.666,15,13,13,6,7,45,4,2,0,1,0,2,0,3,2,1,1,2,0,0,22,9,32,1,0,0,1,0,5,0,1.0
MBA,6349329,596775,35,13,15,4,2,26,1,13,6,2,1,1,7,2,0,0,1,0,2,8.0,7,3,3,1,4,30,1,0,0,1,0,0,0,0,0,0,0,1,0,0,23,13,37,1,0,0,0,1,3,0,0.0
MBA,6349330,596787,24,5,3,0,0,6,1,4,5,1,0,0,9,0,0,0,0,0,1,7.001,18,16,16,5,5,47,1,0,0,1,0,4,0,0,0,0,0,2,0,0,20,7,27,0,0,0,1,0,3,0,1.0
MBA,6349330,596928,38,16,18,1,0,22,1,16,5,4,0,0,5,1,0,0,1,0,2,7.0,3,5,3,5,9,30,0,0,0,1,2,1,0,0,0,0,0,1,0,0,21,3,25,1,0,0,0,0,0,0,
MBA,6349333,596730,22,6,4,1,0,5,0,4,4,4,0,0,8,0,0,0,2,0,3,7.0,6,2,2,4,10,30,1,0,0,1,0,0,0,0,0,0,0,3,0,0,21,5,26,0,0,0,0,1,0,0,0.0
MBA,6349333,596822,8,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2.668,4,4,4,3,6,16,1,0,0,0,3,1,0,1,1,0,0,3,0,0,9,1,11,1,0,0,2,0,0,0,1.0
MBA,6349336,596873,31,13,13,3,1,18,0,12,4,0,0,0,1,0,0,1,3,0,1,7.0,6,2,2,2,4,29,1,0,0,0,0,1,0,2,1,0,0,1,0,0,19,12,31,0,0,0,2,0,2,0,1.0
MBA,6349336,596952,26,2,6,1,0,7,0,2,2,1,0,0,4,1,0,0,2,0,1,5.999,13,13,11,4,1,35,3,1,1,0,1,0,0,4,4,0,0,1,0,1,17,9,28,2,0,0,3,0,0,0,1.0
MBA,6349337,596768,22,4,6,1,1,12,1,2,2,1,0,0,5,1,1,0,1,0,1,7.0,6,3,2,0,2,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,21,5,27,1,0,2,1,1,0,0,0.0
MBA,6349337,596777,26,3,6,0,0,6,0,3,0,0,0,1,2,0,1,0,1,0,1,6.0,6,4,4,2,5,25,1,1,0,1,2,1,0,0,0,0,0,1,0,0,18,7,25,0,0,0,1,1,2,0,0.0
MBA,6349338,596846,28,2,10,1,0,11,0,1,1,0,0,0,6,3,0,0,0,0,2,7.0,9,4,4,1,2,31,2,0,0,0,0,1,0,0,0,2,2,0,0,0,21,7,29,1,0,0,0,0,4,0,
MBA,6349338,596854,25,4,9,2,0,11,0,4,1,1,2,2,2,2,0,0,0,0,0,7.0,10,2,2,1,6,29,1,0,0,0,0,0,0,0,0,0,0,2,0,0,20,11,32,1,0,0,0,0,9,0,
MBA,6349339,597100,31,17,12,1,1,18,1,15,8,2,1,0,6,0,1,0,1,0,3,7.0,9,8,8,8,4,38,2,0,0,0,1,1,0,0,0,0,0,0,0,0,20,9,30,1,0,0,2,0,3,0,1.0
MBA,6349339,597276,29,8,9,2,0,11,0,8,8,1,0,0,4,1,0,0,2,0,0,6.0,12,17,3,8,6,42,1,1,1,1,2,2,0,0,0,0,1,3,0,0,18,7,28,3,0,0,1,1,0,0,0.0
MBA,6355668,596799,31,1,7,1,1,13,1,1,2,2,0,1,6,2,0,0,0,0,1,8.0,6,3,3,3,5,35,3,0,0,0,2,3,0,0,0,2,0,3,0,0,24,9,33,0,0,0,1,1,0,0,0.0
MBA,6355668,596957,27,3,6,3,0,9,0,3,3,3,0,2,5,0,1,0,1,0,3,9.0,7,1,1,2,6,36,1,1,0,1,1,2,0,0,0,1,0,1,0,0,27,9,36,0,0,0,0,0,5,0,
MBA,6355911,596790,25,14,9,4,0,13,0,13,12,4,2,0,7,1,0,0,4,0,1,7.001,5,5,5,4,6,33,1,0,0,2,0,2,0,0,0,0,1,2,0,0,21,3,25,1,0,0,1,0,0,0,1.0
MBA,6355911,596802,26,5,5,1,0,12,2,5,4,2,1,0,6,0,0,0,1,0,2,6.0,9,14,12,12,7,43,4,0,0,0,4,4,0,0,0,0,2,1,0,0,18,8,26,0,0,1,4,0,3,0,1.0
MBA,6356435,596722,36,11,8,0,0,14,2,10,3,4,2,0,17,0,1,0,4,0,4,10.0,10,13,11,8,12,55,1,0,0,3,1,6,0,0,0,0,1,4,0,0,30,6,40,4,1,0,4,0,0,0,1.0
MBA,6356435,596779,39,13,10,1,0,20,3,13,8,6,1,0,12,0,0,0,4,0,4,10.0,8,11,5,3,17,45,0,0,0,2,1,4,0,0,0,0,2,4,0,0,30,5,36,1,0,0,4,1,0,0,1.0
MBA,6356717,596734,32,9,15,4,0,22,1,10,4,0,4,1,2,1,1,0,1,1,1,9.0,12,7,7,6,11,46,3,0,0,0,3,2,0,0,0,1,0,2,0,0,21,5,26,0,0,0,3,1,0,0,1.0
MBA,6356717,596791,37,7,12,3,0,15,0,6,6,2,0,1,11,0,1,0,3,0,2,8.999,17,12,11,5,4,46,5,0,0,1,2,0,1,0,0,1,4,1,0,0,27,16,43,0,0,0,1,1,2,0,0.0
MBA,6356874,596869,35,4,11,3,0,14,0,3,5,0,0,1,6,4,0,0,1,0,1,9.0,9,5,5,2,7,41,1,1,0,1,0,2,0,3,3,1,1,1,0,0,25,9,35,1,0,0,0,0,0,0,
MBA,6356874,596882,35,5,9,1,1,15,1,5,2,2,1,1,7,0,0,0,0,0,1,9.0,11,4,3,5,6,41,3,0,0,0,0,0,0,1,0,1,0,1,0,0,27,15,44,2,0,0,1,0,10,0,1.0
MBA,6356908,596825,32,4,5,2,0,10,1,4,1,1,1,0,8,1,0,0,0,0,3,9.0,15,15,14,6,7,49,3,0,0,6,0,2,0,1,1,0,1,3,0,0,27,6,34,1,0,0,0,0,3,0,
MBA,6356908,596866,40,15,15,3,0,36,6,14,6,2,1,0,7,1,0,0,0,0,3,9.0,5,4,3,1,8,35,2,0,0,1,0,1,0,0,0,0,1,3,0,0,27,10,39,2,0,0,0,0,3,0,
MBA,6356933,596733,33,11,13,2,2,22,1,10,5,0,1,0,10,0,1,0,3,0,2,9.0,15,8,8,2,8,43,2,0,0,1,4,0,0,0,0,0,1,1,0,0,27,4,31,0,0,0,0,0,0,0,
MBA,6356933,596799,40,8,15,2,0,20,1,7,2,0,1,0,8,0,0,0,0,0,1,8.0,13,11,11,5,10,39,2,2,0,1,1,0,0,0,0,0,1,2,0,0,24,8,33,1,0,0,3,1,0,0,1.0
MBA,6356940,596803,35,6,12,1,0,16,1,6,3,1,2,0,10,0,0,1,1,0,1,8.001000000000001,8,7,5,4,9,35,4,0,0,0,3,0,0,2,2,0,0,5,0,0,24,8,34,2,0,0,1,0,3,0,1.0
MBA,6356940,596957,31,7,8,4,0,12,0,5,4,0,0,0,9,1,0,0,1,0,5,9.0,12,6,5,3,10,41,1,0,0,1,0,1,0,5,2,0,2,1,0,1,27,10,37,0,0,0,1,0,0,0,1.0
MBA,6357198,596869,30,7,5,0,0,8,1,5,4,2,0,0,5,0,0,0,3,0,2,9.0,10,2,2,3,8,41,7,0,0,0,2,1,0,0,0,0,0,4,0,0,26,7,35,2,0,0,0,0,0,0,
MBA,6357198,596882,37,2,10,7,0,17,0,2,3,1,0,0,8,0,0,0,0,0,4,8.001000000000001,5,7,4,4,5,36,0,0,0,1,0,2,0,1,0,0,0,2,0,0,24,5,32,3,0,0,3,0,0,0,1.0
MBA,6357294,596782,27,1,3,2,0,5,0,1,1,3,0,0,9,0,0,0,0,0,1,9.0,5,0,0,2,9,37,1,0,0,0,0,2,0,0,0,1,0,2,0,0,26,6,33,1,0,0,0,0,0,0,
MBA,6357294,596809,32,0,5,1,0,6,0,0,2,2,0,1,9,0,0,0,0,0,2,8.0,3,1,1,1,9,31,2,0,0,0,2,3,0,0,0,0,0,1,0,0,24,8,32,0,0,0,0,0,0,0,
MBA,6357462,596741,24,3,8,3,0,11,0,3,1,0,1,0,0,1,1,0,1,0,0,6.0,13,9,4,2,6,36,2,1,0,0,2,0,0,2,2,0,0,2,0,0,18,8,29,3,0,1,2,0,0,0,1.0
MBA,6357462,596868,34,9,13,2,1,17,0,7,2,0,0,0,6,0,1,0,2,0,2,6.999,9,4,4,1,1,30,3,0,0,0,0,0,0,2,1,0,1,1,0,0,20,8,29,1,0,0,1,1,2,0,0.0
MBA,6357603,596835,28,11,9,2,1,16,1,10,5,5,0,0,4,1,0,0,3,0,2,7.001,6,6,6,7,9,35,4,0,0,0,1,2,0,0,0,0,1,5,0,0,21,4,26,1,0,0,5,0,0,0,1.0
MBA,6357603,596954,25,6,6,4,0,10,0,6,7,2,1,0,9,0,1,1,5,0,5,6.0,9,11,11,5,4,38,2,1,0,1,1,5,0,3,0,0,0,2,0,0,18,7,26,1,0,0,3,0,3,0,1.0
MBA,6357617,596835,27,8,12,3,0,18,1,7,7,0,0,0,4,3,0,0,0,0,4,7.0,10,5,5,4,6,34,2,0,0,0,0,0,0,4,1,0,0,2,0,0,21,7,28,0,0,0,1,0,5,0,1.0
MBA,6357617,596954,30,5,10,2,0,12,0,4,4,0,0,0,6,2,0,0,1,0,2,6.0,12,8,7,7,4,34,3,0,0,1,4,0,0,3,0,0,0,4,0,0,18,6,25,1,0,0,0,0,7,0,
MBA,6357836,596957,34,12,12,3,0,15,0,12,10,4,0,1,4,0,2,0,0,0,3,9.0,4,1,1,4,6,32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,26,9,35,0,0,0,2,0,3,0,1.0
MBA,6357836,596961,25,1,4,0,0,4,0,1,4,0,0,0,5,1,0,0,2,0,1,7.0,12,12,11,10,4,46,3,0,0,0,0,4,0,0,0,1,0,3,0,0,21,8,29,0,0,0,0,2,0,0,0.0
MBA,6357920,596760,38,20,17,6,0,26,1,18,8,10,1,0,6,2,1,0,3,0,3,9.0,3,2,2,6,14,38,1,0,0,0,0,2,0,0,0,0,0,5,0,0,26,3,30,1,0,0,0,0,0,0,
MBA,6357920,596783,24,2,3,1,0,4,0,2,4,1,0,0,11,0,0,0,0,0,5,6.997,17,20,17,6,5,52,6,0,0,1,1,10,0,0,0,0,1,2,0,0,18,6,26,2,0,0,3,1,4,0,1.0
MBA,6357931,596957,30,13,13,6,0,22,1,12,6,5,0,0,3,1,1,0,1,0,2,7.0,9,7,7,2,9,31,2,1,0,1,2,1,0,0,0,1,1,3,0,1,21,5,26,0,0,0,2,0,0,0,1.0
MBA,6357931,596961,26,6,9,2,1,16,1,7,1,1,1,1,9,0,0,1,2,0,3,5.667,12,12,12,6,3,39,6,0,0,0,2,4,0,0,0,0,0,2,0,0,18,6,26,2,0,0,1,1,3,0,0.0
MBA,6357934,596851,26,6,8,3,1,13,0,3,3,3,0,2,3,0,0,0,1,0,1,7.0,10,5,5,2,7,33,1,0,0,0,1,0,0,1,1,0,1,2,0,0,21,7,29,1,0,0,1,1,0,0,0.0
MBA,6357934,596913,30,5,10,1,0,11,0,5,2,0,1,0,7,0,1,0,1,0,2,6.001,8,6,5,3,3,34,3,1,0,0,1,3,0,1,0,2,0,1,0,0,18,7,26,1,0,0,1,0,0,0,1.0
MBA,6357936,596803,32,9,11,3,0,17,1,5,5,3,1,0,3,0,1,0,3,0,2,9.0,11,3,3,2,14,39,2,0,0,0,0,1,0,0,0,0,0,5,0,0,27,5,32,0,0,1,0,1,4,0,0.0
MBA,6357936,596879,29,2,10,1,0,11,0,2,2,1,0,0,12,1,1,0,0,0,5,8.001,13,10,10,5,3,46,4,0,0,1,6,3,0,3,2,0,1,2,0,0,18,5,24,1,0,0,0,0,0,0,
MBA,6357940,596755,21,3,5,3,0,8,0,3,3,0,1,0,3,1,0,0,0,1,0,3.0010000000000003,3,3,3,3,3,16,1,0,1,0,2,1,0,0,0,0,1,2,0,0,15,2,17,0,0,0,2,0,2,0,1.0
MBA,6357940,596827,25,5,7,2,0,9,0,4,4,1,1,0,5,1,0,0,2,0,2,7.0,5,4,0,3,6,31,3,0,0,0,0,0,1,0,0,1,1,1,0,0,21,6,31,4,0,0,0,0,3,0,
MBA,6357944,596937,28,2,3,1,0,4,0,1,2,1,0,0,7,1,0,1,0,0,2,8.999,8,6,6,0,8,36,1,0,0,3,2,3,0,2,2,0,0,5,0,1,27,8,35,0,0,0,0,0,2,0,
MBA,6357944,596974,33,6,8,1,0,18,3,6,0,3,0,0,8,1,0,1,0,0,5,9.0,3,2,1,2,7,31,1,0,0,0,0,1,0,1,0,0,0,2,0,1,26,13,40,1,0,1,0,0,3,0,
MBA,6357951,596851,26,10,11,1,0,12,0,9,4,4,2,0,2,1,1,0,1,0,0,7.0,5,4,1,2,7,30,3,0,0,0,0,2,0,0,0,0,0,2,0,1,21,6,27,0,0,1,0,0,0,0,
MBA,6357951,596913,26,4,5,3,0,8,0,4,2,2,0,0,7,0,0,1,0,0,2,6.0,11,10,9,4,2,36,1,0,0,0,2,4,0,2,2,0,2,0,0,0,18,7,26,1,0,0,1,1,3,0,0.0
MBA,6357956,596760,28,12,9,2,0,14,1,11,2,8,0,0,6,0,1,0,6,0,3,7.0,6,0,0,3,13,30,2,0,0,0,0,0,0,0,0,0,0,2,0,0,20,5,26,1,0,0,0,0,0,0,
MBA,6357956,596783,21,0,4,1,0,5,0,0,2,0,0,0,13,1,0,0,0,0,2,4.999,9,12,8,2,4,35,2,0,0,1,2,8,0,0,0,0,0,2,0,0,13,2,18,3,0,0,6,1,0,0,1.0
MBA,6357996,596799,45,18,18,5,0,32,3,18,8,5,0,0,12,0,1,0,1,0,4,9.0,13,10,10,3,8,42,2,1,0,3,0,0,0,6,4,1,0,0,0,0,27,7,34,0,0,1,4,1,0,0,1.0
